Pid      Process              Base       InLoad InInit InMem MappedPath
    2132 soffice.bin          0x600a0000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\sax.uno.dll
    2132 soffice.bin          0x5c500000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\ucpfile1.dll
    2132 soffice.bin          0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    2132 soffice.bin          0x59d40000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\icuin40.dll
    2132 soffice.bin          0x74720000 True   True   True  \WINDOWS\system32\MSCTF.dll
    2132 soffice.bin          0x61950000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\mcnttype.dll
    2132 soffice.bin          0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    2132 soffice.bin          0x57580000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\svxmi.dll
    2132 soffice.bin          0x5cb90000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\sysdtrans.dll
    2132 soffice.bin          0x591a0000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\oooimprovementmi.dll
    2132 soffice.bin          0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    2132 soffice.bin          0x76fc0000 True   True   True  \WINDOWS\system32\rasadhlp.dll
    2132 soffice.bin          0x643d0000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\emsermi.dll
    2132 soffice.bin          0x589e0000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\dbtoolsmi.dll
    2132 soffice.bin          0x76380000 True   True   True  \WINDOWS\system32\msimg32.dll
    2132 soffice.bin          0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    2132 soffice.bin          0x56e50000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\vclmi.dll
    2132 soffice.bin          0x64220000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\fileacc.dll
    2132 soffice.bin          0x63c90000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\fwemi.dll
    2132 soffice.bin          0x64680000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\dnd.dll
    2132 soffice.bin          0x61c90000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\lnthmi.dll
    2132 soffice.bin          0x638b0000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\gomi.dll
    2132 soffice.bin          0x60ec0000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\package2.dll
    2132 soffice.bin          0x640f0000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\filterconfig1.dll
    2132 soffice.bin          0x5c550000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\ucpexpand1.uno.dll
    2132 soffice.bin          0x5c170000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\utlmi.dll
    2132 soffice.bin          0x65780000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\cppcanvasmi.dll
    2132 soffice.bin          0x5dd90000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\svtmisc.uno.dll
    2132 soffice.bin          0x63fc0000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\fps.dll
    2132 soffice.bin          0x64be0000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\deploymentmi.uno.dll
    2132 soffice.bin          0x621f0000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\libdb42.dll
    2132 soffice.bin          0x65800000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\configmgr2.uno.dll
    2132 soffice.bin          0x76fd0000 True   True   True  \WINDOWS\system32\clbcatq.dll
    2132 soffice.bin          0x61b60000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\localedata_euro.dll
    2132 soffice.bin          0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    2132 soffice.bin          0x60100000 True   True   True  \Program Files\OpenOffice.org 3\URE\bin\sal3.dll
    2132 soffice.bin          0x064a0000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\drawinglayermi.dll
    2132 soffice.bin          0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    2132 soffice.bin          0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    2132 soffice.bin          0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    2132 soffice.bin          0x78520000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.21022.8_x-ww_d08d0375\msvcr90.dll
    2132 soffice.bin          0x65980000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\comphelp4MSC.dll
    2132 soffice.bin          0x64bb0000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\deploymentmiscmi.dll
    2132 soffice.bin          0x3e1c0000 True   True   True  \WINDOWS\system32\ieframe.dll
    2132 soffice.bin          0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    2132 soffice.bin          0x71a50000 True   True   True  \WINDOWS\system32\mswsock.dll
    2132 soffice.bin          0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    2132 soffice.bin          0x5e620000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\sotmi.dll
    2132 soffice.bin          0x61860000 True   True   True  \Program Files\OpenOffice.org 3\URE\bin\msci_uno.dll
    2132 soffice.bin          0x63c30000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\fwimi.dll
    2132 soffice.bin          0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    2132 soffice.bin          0x59e60000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\icudt40.dll
    2132 soffice.bin          0x5e470000 True   True   True  \Program Files\OpenOffice.org 3\URE\bin\stlport_vc7145.dll
    2132 soffice.bin          0x76b20000 True   True   True  \WINDOWS\system32\atl.dll
    2132 soffice.bin          0x5e090000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\svlmi.dll
    2132 soffice.bin          0x5c6a0000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\ucb1.dll
    2132 soffice.bin          0x642c0000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\evtatt.dll
    2132 soffice.bin          0x588d0000 True   True   True  \Program Files\OpenOffice.org 3\program\libxml2.dll
    2132 soffice.bin          0x5c5e0000 True   True   True  \Program Files\OpenOffice.org 3\Basis\program\ucpchelp1.dll
    2404 BRNIPMON.exe         0x00400000 True   False  True  \Program Files\Brownie\BRNIPMON.exe
    2404 BRNIPMON.exe         0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    2404 BRNIPMON.exe         0x773d0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83\comctl32.dll
    2404 BRNIPMON.exe         0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    2404 BRNIPMON.exe         0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    2404 BRNIPMON.exe         0x10000000 True   True   True  \WINDOWS\system32\BROSNMP.DLL
    2404 BRNIPMON.exe         0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    2404 BRNIPMON.exe         0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    2404 BRNIPMON.exe         0x73000000 True   True   True  \WINDOWS\system32\winspool.drv
    2404 BRNIPMON.exe         0x74720000 True   True   True  \WINDOWS\system32\MSCTF.dll
    2404 BRNIPMON.exe         0x71a50000 True   True   True  \WINDOWS\system32\mswsock.dll
    2404 BRNIPMON.exe         0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    2404 BRNIPMON.exe         0x71a90000 True   True   True  \WINDOWS\system32\wshtcpip.dll
    2404 BRNIPMON.exe         0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    2404 BRNIPMON.exe         0x71ad0000 True   True   True  \WINDOWS\system32\wsock32.dll
    2404 BRNIPMON.exe         0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    2404 BRNIPMON.exe         0x7e410000 True   True   True  \WINDOWS\system32\user32.dll
    2404 BRNIPMON.exe         0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    2404 BRNIPMON.exe         0x76390000 True   True   True  \WINDOWS\system32\imm32.dll
    2404 BRNIPMON.exe         0x755c0000 True   True   True  \WINDOWS\system32\MSCTFIME.IME
    2404 BRNIPMON.exe         0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    2404 BRNIPMON.exe         0x662b0000 True   True   True  \WINDOWS\system32\hnetcfg.dll
    2404 BRNIPMON.exe         0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    2404 BRNIPMON.exe         0x763b0000 True   True   True  \WINDOWS\system32\comdlg32.dll
    2404 BRNIPMON.exe         0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    2404 BRNIPMON.exe         0x5d090000 True   True   True  \WINDOWS\system32\comctl32.dll
    2404 BRNIPMON.exe         0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    2632 alg.exe              0x01000000 True   False  True  \WINDOWS\system32\alg.exe
    2632 alg.exe              0x00600000 True   True   True  \WINDOWS\system32\xpsp2res.dll
    2632 alg.exe              0x76b40000 True   True   True  \WINDOWS\system32\winmm.dll
    2632 alg.exe              0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    2632 alg.exe              0x77c00000 True   True   True  \WINDOWS\system32\version.dll
    2632 alg.exe              0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    2632 alg.exe              0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    2632 alg.exe              0x77be0000 True   True   True  \WINDOWS\system32\msacm32.dll
    2632 alg.exe              0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    2632 alg.exe              0x6f880000 True   True   True  \WINDOWS\AppPatch\AcGenral.dll
    2632 alg.exe              0x773d0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83\comctl32.dll
    2632 alg.exe              0x71a50000 True   True   True  \WINDOWS\system32\mswsock.dll
    2632 alg.exe              0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    2632 alg.exe              0x71a90000 True   True   True  \WINDOWS\system32\wshtcpip.dll
    2632 alg.exe              0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    2632 alg.exe              0x71ad0000 True   True   True  \WINDOWS\system32\wsock32.dll
    2632 alg.exe              0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    2632 alg.exe              0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    2632 alg.exe              0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    2632 alg.exe              0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    2632 alg.exe              0x5cb70000 True   True   True  \WINDOWS\system32\shimeng.dll
    2632 alg.exe              0x76390000 True   True   True  \WINDOWS\system32\imm32.dll
    2632 alg.exe              0x769c0000 True   True   True  \WINDOWS\system32\userenv.dll
    2632 alg.exe              0x76fd0000 True   True   True  \WINDOWS\system32\clbcatq.dll
    2632 alg.exe              0x662b0000 True   True   True  \WINDOWS\system32\hnetcfg.dll
    2632 alg.exe              0x7e410000 True   True   True  \WINDOWS\system32\user32.dll
    2632 alg.exe              0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    2632 alg.exe              0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    2632 alg.exe              0x77050000 True   True   True  \WINDOWS\system32\comres.dll
    2632 alg.exe              0x76b20000 True   True   True  \WINDOWS\system32\atl.dll
    2632 alg.exe              0x5d090000 True   True   True  \WINDOWS\system32\comctl32.dll
    2632 alg.exe              0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    2632 alg.exe              0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    3020 msimn.exe            0x01ca0000 True   True   True  \WINDOWS\system32\msls31.dll
    3020 msimn.exe            0x01000000 True   False  True  \Program Files\Outlook Express\msimn.exe
    3020 msimn.exe            0x76b40000 True   True   True  \WINDOWS\system32\winmm.dll
    3020 msimn.exe            0x76f60000 True   True   True  \WINDOWS\system32\wldap32.dll
    3020 msimn.exe            0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    3020 msimn.exe            0x77c00000 True   True   True  \WINDOWS\system32\version.dll
    3020 msimn.exe            0x76e80000 True   True   True  \WINDOWS\system32\rtutils.dll
    3020 msimn.exe            0x74e30000 True   True   True  \WINDOWS\system32\riched20.dll
    3020 msimn.exe            0x71a50000 True   True   True  \WINDOWS\system32\mswsock.dll
    3020 msimn.exe            0x7e290000 True   True   True  \WINDOWS\system32\shdocvw.dll
    3020 msimn.exe            0x608a0000 True   True   True  \WINDOWS\system32\msident.dll
    3020 msimn.exe            0x76eb0000 True   True   True  \WINDOWS\system32\tapi32.dll
    3020 msimn.exe            0x71ad0000 True   True   True  \WINDOWS\system32\wsock32.dll
    3020 msimn.exe            0x746f0000 True   True   True  \WINDOWS\system32\MSIMTF.dll
    3020 msimn.exe            0x77920000 True   True   True  \WINDOWS\system32\setupapi.dll
    3020 msimn.exe            0x76390000 True   True   True  \WINDOWS\system32\imm32.dll
    3020 msimn.exe            0x01120000 False  False  False \WINDOWS\system32\en-US\ieframe.dll.mui
    3020 msimn.exe            0x755c0000 True   True   True  \WINDOWS\system32\MSCTFIME.IME
    3020 msimn.exe            0x7d1e0000 True   True   True  \WINDOWS\system32\msi.dll
    3020 msimn.exe            0x767f0000 True   True   True  \WINDOWS\system32\schannel.dll
    3020 msimn.exe            0x7e410000 True   True   True  \WINDOWS\system32\user32.dll
    3020 msimn.exe            0x76c90000 True   True   True  \WINDOWS\system32\imagehlp.dll
    3020 msimn.exe            0x77a20000 True   True   True  \WINDOWS\system32\cscui.dll
    3020 msimn.exe            0x35c50000 True   True   True  \WINDOWS\system32\dxtrans.dll
    3020 msimn.exe            0x75150000 True   True   True  \WINDOWS\system32\cabinet.dll
    3020 msimn.exe            0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    3020 msimn.exe            0x77b20000 True   True   True  \WINDOWS\system32\msasn1.dll
    3020 msimn.exe            0x78130000 True   True   True  \WINDOWS\system32\urlmon.dll
    3020 msimn.exe            0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    3020 msimn.exe            0x7e720000 True   True   True  \WINDOWS\system32\sxs.dll
    3020 msimn.exe            0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    3020 msimn.exe            0x68000000 True   True   True  \WINDOWS\system32\rsaenh.dll
    3020 msimn.exe            0x3d7a0000 True   True   True  \WINDOWS\system32\jscript.dll
    3020 msimn.exe            0x722b0000 True   True   True  \WINDOWS\system32\sensapi.dll
    3020 msimn.exe            0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    3020 msimn.exe            0x00e30000 True   True   True  \WINDOWS\system32\normaliz.dll
    3020 msimn.exe            0x68100000 True   True   True  \WINDOWS\system32\dssenh.dll
    3020 msimn.exe            0x60330000 True   True   True  \Program Files\Outlook Express\msoe.dll
    3020 msimn.exe            0x76790000 True   True   True  \WINDOWS\system32\cryptdll.dll
    3020 msimn.exe            0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    3020 msimn.exe            0x3dfd0000 True   True   True  \WINDOWS\system32\iertutil.dll
    3020 msimn.exe            0x76bf0000 True   True   True  \WINDOWS\system32\psapi.dll
    3020 msimn.exe            0x68810000 True   True   True  \WINDOWS\system32\msoeacct.dll
    3020 msimn.exe            0x3d930000 True   True   True  \WINDOWS\system32\wininet.dll
    3020 msimn.exe            0x6d430000 True   True   True  \WINDOWS\system32\ddrawex.dll
    3020 msimn.exe            0x77050000 True   True   True  \WINDOWS\system32\comres.dll
    3020 msimn.exe            0x77c70000 True   True   True  \WINDOWS\system32\msv1_0.dll
    3020 msimn.exe            0x60890000 True   True   True  \WINDOWS\system32\msidntld.dll
    3020 msimn.exe            0x00ac0000 True   True   True  \WINDOWS\system32\xpsp2res.dll
    3020 msimn.exe            0x470d0000 True   True   True  \Program Files\Common Files\System\wab32.dll
    3020 msimn.exe            0x75cf0000 True   True   True  \WINDOWS\system32\mlang.dll
    3020 msimn.exe            0x02300000 False  False  False \WINDOWS\system32\en-US\ieframe.dll.mui
    3020 msimn.exe            0x76f20000 True   True   True  \WINDOWS\system32\dnsapi.dll
    3020 msimn.exe            0x77b40000 True   True   True  \WINDOWS\system32\apphelp.dll
    3020 msimn.exe            0x76150000 True   True   True  \WINDOWS\system32\inetcomm.dll
    3020 msimn.exe            0x76fb0000 True   True   True  \WINDOWS\system32\winrnr.dll
    3020 msimn.exe            0x73bc0000 True   True   True  \WINDOWS\system32\dciman32.dll
    3020 msimn.exe            0x6cdf0000 True   True   True  \Program Files\Common Files\System\directdb.dll
    3020 msimn.exe            0x769c0000 True   True   True  \WINDOWS\system32\userenv.dll
    3020 msimn.exe            0x5b860000 True   True   True  \WINDOWS\system32\netapi32.dll
    3020 msimn.exe            0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    3020 msimn.exe            0x71a90000 True   True   True  \WINDOWS\system32\wshtcpip.dll
    3020 msimn.exe            0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    3020 msimn.exe            0x74720000 True   True   True  \WINDOWS\system32\MSCTF.dll
    3020 msimn.exe            0x773d0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83\comctl32.dll
    3020 msimn.exe            0x76600000 True   True   True  \WINDOWS\system32\cscdll.dll
    3020 msimn.exe            0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    3020 msimn.exe            0x754d0000 True   True   True  \WINDOWS\system32\cryptui.dll
    3020 msimn.exe            0x35f40000 True   True   True  \Program Files\Common Files\System\wab32res.dll
    3020 msimn.exe            0x71780000 True   True   True  \WINDOWS\system32\acctres.dll
    3020 msimn.exe            0x76fc0000 True   True   True  \WINDOWS\system32\rasadhlp.dll
    3020 msimn.exe            0x71800000 True   True   True  \WINDOWS\system32\shdoclc.dll
    3020 msimn.exe            0x76fd0000 True   True   True  \WINDOWS\system32\clbcatq.dll
    3020 msimn.exe            0x73760000 True   True   True  \WINDOWS\system32\ddraw.dll
    3020 msimn.exe            0x02c60000 False  False  False \WINDOWS\system32\en-US\mshtml.dll.mui
    3020 msimn.exe            0x76880000 True   True   True  \WINDOWS\system32\msoert2.dll
    3020 msimn.exe            0x76e90000 True   True   True  \WINDOWS\system32\rasman.dll
    3020 msimn.exe            0x754a0000 True   True   True  \Program Files\Messenger\msgsc.dll
    3020 msimn.exe            0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    3020 msimn.exe            0x5e0c0000 True   True   True  \WINDOWS\system32\pstorec.dll
    3020 msimn.exe            0x01ce0000 False  False  False \WINDOWS\system32\en-US\wininet.dll.mui
    3020 msimn.exe            0x3da20000 True   True   True  \WINDOWS\system32\mshtml.dll
    3020 msimn.exe            0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    3020 msimn.exe            0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    3020 msimn.exe            0x76d60000 True   True   True  \WINDOWS\system32\iphlpapi.dll
    3020 msimn.exe            0x00860000 True   True   True  \Program Files\Outlook Express\msoeres.dll
    3020 msimn.exe            0x3e1c0000 True   True   True  \WINDOWS\system32\ieframe.dll
    3020 msimn.exe            0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    3020 msimn.exe            0x76b20000 True   True   True  \WINDOWS\system32\atl.dll
    3020 msimn.exe            0x00810000 True   True   True  \WINDOWS\system32\inetres.dll
    3020 msimn.exe            0x662b0000 True   True   True  \WINDOWS\system32\hnetcfg.dll
    3020 msimn.exe            0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    3020 msimn.exe            0x76c30000 True   True   True  \WINDOWS\system32\wintrust.dll
    3020 msimn.exe            0x75e60000 True   True   True  \WINDOWS\system32\cryptnet.dll
    3020 msimn.exe            0x77a80000 True   True   True  \WINDOWS\system32\crypt32.dll
    3020 msimn.exe            0x506a0000 True   True   True  \WINDOWS\system32\wuapi.dll
    3020 msimn.exe            0x35cb0000 True   True   True  \WINDOWS\system32\dxtmsft.dll
    3020 msimn.exe            0x76ee0000 True   True   True  \WINDOWS\system32\rasapi32.dll
    3020 msimn.exe            0x4d4f0000 True   True   True  \WINDOWS\system32\winhttp.dll
    3880 cmd.exe              0x4ad00000 True   False  True  \WINDOWS\system32\cmd.exe
    3880 cmd.exe              0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    3880 cmd.exe              0x77be0000 True   True   True  \WINDOWS\system32\msacm32.dll
    3880 cmd.exe              0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    3880 cmd.exe              0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    3880 cmd.exe              0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    3880 cmd.exe              0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    3880 cmd.exe              0x77c00000 True   True   True  \WINDOWS\system32\version.dll
    3880 cmd.exe              0x76b40000 True   True   True  \WINDOWS\system32\winmm.dll
    3880 cmd.exe              0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    3880 cmd.exe              0x6f880000 True   True   True  \WINDOWS\AppPatch\AcGenral.dll
    3880 cmd.exe              0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    3880 cmd.exe              0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    3880 cmd.exe              0x5cb70000 True   True   True  \WINDOWS\system32\shimeng.dll
    3880 cmd.exe              0x76390000 True   True   True  \WINDOWS\system32\imm32.dll
    3880 cmd.exe              0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    3880 cmd.exe              0x769c0000 True   True   True  \WINDOWS\system32\userenv.dll
    3880 cmd.exe              0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    3880 cmd.exe              0x773d0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83\comctl32.dll
    3880 cmd.exe              0x7e410000 True   True   True  \WINDOWS\system32\user32.dll
    3880 cmd.exe              0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    3880 cmd.exe              0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    3880 cmd.exe              0x5d090000 True   True   True  \WINDOWS\system32\comctl32.dll
    3772 mdd_1.3.exe          0x00400000 True   False  True  \;Z:000000000000aa0b\192.168.1.1\m57\ram\mdd_1.3.exe
    3772 mdd_1.3.exe          0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    3772 mdd_1.3.exe          0x773d0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83\comctl32.dll
    3772 mdd_1.3.exe          0x76390000 True   True   True  \WINDOWS\system32\imm32.dll
    3772 mdd_1.3.exe          0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    3772 mdd_1.3.exe          0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    3772 mdd_1.3.exe          0x68000000 True   True   True  \WINDOWS\system32\rsaenh.dll
    3772 mdd_1.3.exe          0x5d090000 True   True   True  \WINDOWS\system32\comctl32.dll
    3772 mdd_1.3.exe          0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    3772 mdd_1.3.exe          0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    3772 mdd_1.3.exe          0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    3772 mdd_1.3.exe          0x7e410000 True   True   True  \WINDOWS\system32\user32.dll
    3772 mdd_1.3.exe          0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    3772 mdd_1.3.exe          0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    3772 mdd_1.3.exe          0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
